"Name","Pokemon","Move Set","Win Rate","Pick Rate","Role","Move 1","Move 2","Battle Item","Pick Rate","Win Rate"
"Alolan Raichu","images/Pokemon/Alolan Raichu.png","Electro Ball/Thunderbolt","52.11","3.51","Attacker","images/Moves/Alolan Raichu - Electro Ball.png","images/Moves/Alolan Raichu - Thunderbolt.png","images/Battle_Items/X Speed.png","23.07","51.02"
"Alolan Raichu","images/Pokemon/Alolan Raichu.png","Electro Ball/Thunderbolt","52.11","3.51","Attacker","images/Moves/Alolan Raichu - Electro Ball.png","images/Moves/Alolan Raichu - Thunderbolt.png","images/Battle_Items/X Attack.png","8.1","47.83"
"Alolan Raichu","images/Pokemon/Alolan Raichu.png","Electro Ball/Psychic","49.12","0.94","Attacker","images/Moves/Alolan Raichu - Electro Ball.png","images/Moves/Alolan Raichu - Psychic.png","images/Battle_Items/Eject Button.png","44.98","50.63"
"Alolan Raichu","images/Pokemon/Alolan Raichu.png","Electro Ball/Psychic","49.12","0.94","Attacker","images/Moves/Alolan Raichu - Electro Ball.png","images/Moves/Alolan Raichu - Psychic.png","images/Battle_Items/X Speed.png","27.92","46.07"
"Alolan Raichu","images/Pokemon/Alolan Raichu.png","Electro Ball/Psychic","49.12","0.94","Attacker","images/Moves/Alolan Raichu - Electro Ball.png","images/Moves/Alolan Raichu - Psychic.png","images/Battle_Items/Potion.png","12.17","45.88"
"Armarouge","images/Pokemon/Armarouge.png","Armor Cannon/Flame Charge","46.53","0.06","Attacker","images/Moves/Armarouge - Armor Cannon.png","images/Moves/Armarouge - Flame Charge.png","images/Battle_Items/Eject Button.png","43.56","59.09"
"Armarouge","images/Pokemon/Armarouge.png","Armor Cannon/Flame Charge","46.53","0.06","Attacker","images/Moves/Armarouge - Armor Cannon.png","images/Moves/Armarouge - Flame Charge.png","images/Battle_Items/X Speed.png","29.7","30.0"
"Armarouge","images/Pokemon/Armarouge.png","Armor Cannon/Flame Charge","46.53","0.06","Attacker","images/Moves/Armarouge - Armor Cannon.png","images/Moves/Armarouge - Flame Charge.png","images/Battle_Items/Potion.png","12.87","46.15"
"Armarouge","images/Pokemon/Armarouge.png","Fire Spin/Flame Charge","47.06","0.83","Attacker","images/Moves/Armarouge - Fire Spin.png","images/Moves/Armarouge - Flame Charge.png","images/Battle_Items/X Speed.png","45.79","45.6"
"Armarouge","images/Pokemon/Armarouge.png","Fire Spin/Flame Charge","47.06","0.83","Attacker","images/Moves/Armarouge - Fire Spin.png","images/Moves/Armarouge - Flame Charge.png","images/Battle_Items/Potion.png","20.31","52.61"
"Armarouge","images/Pokemon/Armarouge.png","Fire Spin/Flame Charge","47.06","0.83","Attacker","images/Moves/Armarouge - Fire Spin.png","images/Moves/Armarouge - Flame Charge.png","images/Battle_Items/Eject Button.png","16.99","44.58"
"Armarouge","images/Pokemon/Armarouge.png","Fire Spin/Psyshock","50.98","3.27","Attacker","images/Moves/Armarouge - Fire Spin.png","images/Moves/Armarouge - Psyshock.png","images/Battle_Items/X Speed.png","40.86","50.44"
"Armarouge","images/Pokemon/Armarouge.png","Fire Spin/Psyshock","50.98","3.27","Attacker","images/Moves/Armarouge - Fire Spin.png","images/Moves/Armarouge - Psyshock.png","images/Battle_Items/Potion.png","23.06","50.9"
"Armarouge","images/Pokemon/Armarouge.png","Fire Spin/Psyshock","50.98","3.27","Attacker","images/Moves/Armarouge - Fire Spin.png","images/Moves/Armarouge - Psyshock.png","images/Battle_Items/Eject Button.png","15.88","49.55"
"Armarouge","images/Pokemon/Armarouge.png","Armor Cannon/Psyshock","49.82","1.0","Attacker","images/Moves/Armarouge - Armor Cannon.png","images/Moves/Armarouge - Psyshock.png","images/Battle_Items/Eject Button.png","53.54","50.28"
"Armarouge","images/Pokemon/Armarouge.png","Armor Cannon/Psyshock","49.82","1.0","Attacker","images/Moves/Armarouge - Armor Cannon.png","images/Moves/Armarouge - Psyshock.png","images/Battle_Items/X Speed.png","36.36","51.46"
"Armarouge","images/Pokemon/Armarouge.png","Armor Cannon/Psyshock","49.82","1.0","Attacker","images/Moves/Armarouge - Armor Cannon.png","images/Moves/Armarouge - Psyshock.png","images/Battle_Items/Potion.png","4.49","44.74"
"Azumarill","images/Pokemon/Azumarill.png","Play Rough/Whirlpool","48.52","5.03","All-Rounder","images/Moves/Azumarill - Play Rough.png","images/Moves/Azumarill - Whirlpool.png","images/Battle_Items/X Speed.png","48.81","49.2"
"Azumarill","images/Pokemon/Azumarill.png","Play Rough/Whirlpool","48.52","5.03","All-Rounder","images/Moves/Azumarill - Play Rough.png","images/Moves/Azumarill - Whirlpool.png","images/Battle_Items/X Attack.png","20.74","48.96"
"Azumarill","images/Pokemon/Azumarill.png","Play Rough/Whirlpool","48.52","5.03","All-Rounder","images/Moves/Azumarill - Play Rough.png","images/Moves/Azumarill - Whirlpool.png","images/Battle_Items/Potion.png","15.14","47.22"
"Azumarill","images/Pokemon/Azumarill.png","Water Pulse/Aqua Tail","50.03","2.59","All-Rounder","images/Moves/Azumarill - Water Pulse.png","images/Moves/Azumarill - Aqua Tail.png","images/Battle_Items/X Speed.png","73.1","50.39"
"Azumarill","images/Pokemon/Azumarill.png","Water Pulse/Aqua Tail","50.03","2.59","All-Rounder","images/Moves/Azumarill - Water Pulse.png","images/Moves/Azumarill - Aqua Tail.png","images/Battle_Items/Full Heal.png","7.09","55.13"
"Azumarill","images/Pokemon/Azumarill.png","Water Pulse/Aqua Tail","50.03","2.59","All-Rounder","images/Moves/Azumarill - Water Pulse.png","images/Moves/Azumarill - Aqua Tail.png","images/Battle_Items/X Attack.png","7.0","47.4"
"Azumarill","images/Pokemon/Azumarill.png","Play Rough/Aqua Tail","41.92","0.34","All-Rounder","images/Moves/Azumarill - Play Rough.png","images/Moves/Azumarill - Aqua Tail.png","images/Battle_Items/X Speed.png","52.41","40.33"
"Azumarill","images/Pokemon/Azumarill.png","Play Rough/Aqua Tail","41.92","0.34","All-Rounder","images/Moves/Azumarill - Play Rough.png","images/Moves/Azumarill - Aqua Tail.png","images/Battle_Items/Potion.png","19.93","46.55"
"Azumarill","images/Pokemon/Azumarill.png","Play Rough/Aqua Tail","41.92","0.34","All-Rounder","images/Moves/Azumarill - Play Rough.png","images/Moves/Azumarill - Aqua Tail.png","images/Battle_Items/X Attack.png","11.51","41.79"
"Azumarill","images/Pokemon/Azumarill.png","Water Pulse/Whirlpool","46.64","0.3","All-Rounder","images/Moves/Azumarill - Water Pulse.png","images/Moves/Azumarill - Whirlpool.png","images/Battle_Items/X Speed.png","44.66","50.44"
"Azumarill","images/Pokemon/Azumarill.png","Water Pulse/Whirlpool","46.64","0.3","All-Rounder","images/Moves/Azumarill - Water Pulse.png","images/Moves/Azumarill - Whirlpool.png","images/Battle_Items/X Attack.png","28.26","44.76"
"Azumarill","images/Pokemon/Azumarill.png","Water Pulse/Whirlpool","46.64","0.3","All-Rounder","images/Moves/Azumarill - Water Pulse.png","images/Moves/Azumarill - Whirlpool.png","images/Battle_Items/Potion.png","16.6","44.05"
"Blastoise","images/Pokemon/Blastoise.png","Hydro Pump/Surf","48.96","14.18","Defender","images/Moves/Blastoise - Hydro Pump.png","images/Moves/Blastoise - Surf.png","images/Battle_Items/Eject Button.png","65.58","49.78"
"Blastoise","images/Pokemon/Blastoise.png","Hydro Pump/Surf","48.96","14.18","Defender","images/Moves/Blastoise - Hydro Pump.png","images/Moves/Blastoise - Surf.png","images/Battle_Items/Potion.png","17.3","47.52"
"Blastoise","images/Pokemon/Blastoise.png","Hydro Pump/Surf","48.96","14.18","Defender","images/Moves/Blastoise - Hydro Pump.png","images/Moves/Blastoise - Surf.png","images/Battle_Items/X Speed.png","13.6","47.7"
"Blastoise","images/Pokemon/Blastoise.png","Water Spout/Rapid Spin","47.63","0.94","Defender","images/Moves/Blastoise - Water Spout.png","images/Moves/Blastoise - Rapid Spin.png","images/Battle_Items/Eject Button.png","59.94","48.91"
"Blastoise","images/Pokemon/Blastoise.png","Water Spout/Rapid Spin","47.63","0.94","Defender","images/Moves/Blastoise - Water Spout.png","images/Moves/Blastoise - Rapid Spin.png","images/Battle_Items/Potion.png","18.63","42.62"
"Blastoise","images/Pokemon/Blastoise.png","Water Spout/Rapid Spin","47.63","0.94","Defender","images/Moves/Blastoise - Water Spout.png","images/Moves/Blastoise - Rapid Spin.png","images/Battle_Items/X Speed.png","16.19","47.1"
"Blastoise","images/Pokemon/Blastoise.png","Hydro Pump/Rapid Spin","49.5","0.47","Defender","images/Moves/Blastoise - Hydro Pump.png","images/Moves/Blastoise - Rapid Spin.png","images/Battle_Items/Eject Button.png","61.25","49.18"
"Blastoise","images/Pokemon/Blastoise.png","Hydro Pump/Rapid Spin","49.5","0.47","Defender","images/Moves/Blastoise - Hydro Pump.png","images/Moves/Blastoise - Rapid Spin.png","images/Battle_Items/X Speed.png","18.0","50.0"
"Blastoise","images/Pokemon/Blastoise.png","Hydro Pump/Rapid Spin","49.5","0.47","Defender","images/Moves/Blastoise - Hydro Pump.png","images/Moves/Blastoise - Rapid Spin.png","images/Battle_Items/Potion.png","16.0","51.56"
"Blaziken","images/Pokemon/Blaziken.png","All","50.17","7.23","All-Rounder","['images/Moves/Blaziken - Overheat.png', 'images/Moves/Blaziken - Fire Punch.png']","['images/Moves/Blaziken - Blaze Kick.png', 'images/Moves/Blaziken - Focus Blast.png']","images/Battle_Items/Eject Button.png","91.11","50.29"
"Blaziken","images/Pokemon/Blaziken.png","All","50.17","7.23","All-Rounder","['images/Moves/Blaziken - Overheat.png', 'images/Moves/Blaziken - Fire Punch.png']","['images/Moves/Blaziken - Blaze Kick.png', 'images/Moves/Blaziken - Focus Blast.png']","images/Battle_Items/Potion.png","2.71","50.54"
"Blaziken","images/Pokemon/Blaziken.png","All","50.17","7.23","All-Rounder","['images/Moves/Blaziken - Overheat.png', 'images/Moves/Blaziken - Fire Punch.png']","['images/Moves/Blaziken - Blaze Kick.png', 'images/Moves/Blaziken - Focus Blast.png']","images/Battle_Items/X Speed.png","2.47","46.03"
"Blissey","images/Pokemon/Blissey.png","Egg Bomb/Safeguard","44.77","0.38","Supporter","images/Moves/Blissey - Egg Bomb.png","images/Moves/Blissey - Safeguard.png","images/Battle_Items/X Speed.png","69.38","41.24"
"Blissey","images/Pokemon/Blissey.png","Egg Bomb/Safeguard","44.77","0.38","Supporter","images/Moves/Blissey - Egg Bomb.png","images/Moves/Blissey - Safeguard.png","images/Battle_Items/Potion.png","14.31","47.31"
"Blissey","images/Pokemon/Blissey.png","Egg Bomb/Safeguard","44.77","0.38","Supporter","images/Moves/Blissey - Egg Bomb.png","images/Moves/Blissey - Safeguard.png","images/Battle_Items/Eject Button.png","8.15","64.15"
"Blissey","images/Pokemon/Blissey.png","Helping Hand/Safeguard","53.28","20.23","Supporter","images/Moves/Blissey - Helping Hand.png","images/Moves/Blissey - Safeguard.png","images/Battle_Items/X Speed.png","77.15","53.55"
"Blissey","images/Pokemon/Blissey.png","Helping Hand/Safeguard","53.28","20.23","Supporter","images/Moves/Blissey - Helping Hand.png","images/Moves/Blissey - Safeguard.png","images/Battle_Items/Potion.png","12.29","53.53"
"Blissey","images/Pokemon/Blissey.png","Helping Hand/Safeguard","53.28","20.23","Supporter","images/Moves/Blissey - Helping Hand.png","images/Moves/Blissey - Safeguard.png","images/Battle_Items/Eject Button.png","5.24","54.19"
"Blissey","images/Pokemon/Blissey.png","Egg Bomb/Soft-Boiled","49.47","11.14","Supporter","images/Moves/Blissey - Egg Bomb.png","images/Moves/Blissey - Soft-Boiled.png","images/Battle_Items/X Speed.png","85.85","49.81"
"Blissey","images/Pokemon/Blissey.png","Egg Bomb/Soft-Boiled","49.47","11.14","Supporter","images/Moves/Blissey - Egg Bomb.png","images/Moves/Blissey - Soft-Boiled.png","images/Battle_Items/Eject Button.png","6.46","48.94"
"Blissey","images/Pokemon/Blissey.png","Egg Bomb/Soft-Boiled","49.47","11.14","Supporter","images/Moves/Blissey - Egg Bomb.png","images/Moves/Blissey - Soft-Boiled.png","images/Battle_Items/Potion.png","4.89","44.22"
"Blissey","images/Pokemon/Blissey.png","Helping Hand/Soft-Boiled","44.96","0.43","Supporter","images/Moves/Blissey - Helping Hand.png","images/Moves/Blissey - Soft-Boiled.png","images/Battle_Items/X Speed.png","67.3","47.57"
"Blissey","images/Pokemon/Blissey.png","Helping Hand/Soft-Boiled","44.96","0.43","Supporter","images/Moves/Blissey - Helping Hand.png","images/Moves/Blissey - Soft-Boiled.png","images/Battle_Items/Potion.png","17.03","47.2"
"Blissey","images/Pokemon/Blissey.png","Helping Hand/Soft-Boiled","44.96","0.43","Supporter","images/Moves/Blissey - Helping Hand.png","images/Moves/Blissey - Soft-Boiled.png","images/Battle_Items/Slow Smoke.png","7.63","41.07"
"Buzzwole","images/Pokemon/Buzzwole.png","Lunge/Superpower","51.2","0.86","All-Rounder","images/Moves/Buzzwole - Lunge.png","images/Moves/Buzzwole - Superpower.png","images/Battle_Items/Eject Button.png","71.85","51.72"
"Buzzwole","images/Pokemon/Buzzwole.png","Lunge/Superpower","51.2","0.86","All-Rounder","images/Moves/Buzzwole - Lunge.png","images/Moves/Buzzwole - Superpower.png","images/Battle_Items/X Speed.png","12.94","50.0"
"Buzzwole","images/Pokemon/Buzzwole.png","Lunge/Superpower","51.2","0.86","All-Rounder","images/Moves/Buzzwole - Lunge.png","images/Moves/Buzzwole - Superpower.png","images/Battle_Items/Potion.png","6.06","50.0"
"Buzzwole","images/Pokemon/Buzzwole.png","Lunge/Leech Life","50.46","6.19","All-Rounder","images/Moves/Buzzwole - Lunge.png","images/Moves/Buzzwole - Leech Life.png","images/Battle_Items/Eject Button.png","62.85","50.27"
"Buzzwole","images/Pokemon/Buzzwole.png","Lunge/Leech Life","50.46","6.19","All-Rounder","images/Moves/Buzzwole - Lunge.png","images/Moves/Buzzwole - Leech Life.png","images/Battle_Items/X Speed.png","19.98","51.07"
"Buzzwole","images/Pokemon/Buzzwole.png","Lunge/Leech Life","50.46","6.19","All-Rounder","images/Moves/Buzzwole - Lunge.png","images/Moves/Buzzwole - Leech Life.png","images/Battle_Items/Potion.png","7.04","51.08"
"Buzzwole","images/Pokemon/Buzzwole.png","Smack Down/Leech Life","48.16","18.66","All-Rounder","images/Moves/Buzzwole - Smack Down.png","images/Moves/Buzzwole - Leech Life.png","images/Battle_Items/Eject Button.png","69.04","49.39"
"Buzzwole","images/Pokemon/Buzzwole.png","Smack Down/Leech Life","48.16","18.66","All-Rounder","images/Moves/Buzzwole - Smack Down.png","images/Moves/Buzzwole - Leech Life.png","images/Battle_Items/X Speed.png","18.04","45.73"
"Buzzwole","images/Pokemon/Buzzwole.png","Smack Down/Leech Life","48.16","18.66","All-Rounder","images/Moves/Buzzwole - Smack Down.png","images/Moves/Buzzwole - Leech Life.png","images/Battle_Items/Potion.png","5.57","45.14"
"Buzzwole","images/Pokemon/Buzzwole.png","Smack Down/Superpower","48.79","9.21","All-Rounder","images/Moves/Buzzwole - Smack Down.png","images/Moves/Buzzwole - Superpower.png","images/Battle_Items/Eject Button.png","85.55","49.41"
"Buzzwole","images/Pokemon/Buzzwole.png","Smack Down/Superpower","48.79","9.21","All-Rounder","images/Moves/Buzzwole - Smack Down.png","images/Moves/Buzzwole - Superpower.png","images/Battle_Items/X Speed.png","8.22","44.37"
"Buzzwole","images/Pokemon/Buzzwole.png","Smack Down/Superpower","48.79","9.21","All-Rounder","images/Moves/Buzzwole - Smack Down.png","images/Moves/Buzzwole - Superpower.png","images/Battle_Items/Full Heal.png","3.12","45.08"
"Ceruledge","images/Pokemon/Ceruledge.png","Psycho Cut/Flame Charge","50.86","4.39","All-Rounder","images/Moves/Ceruledge - Psycho Cut.png","images/Moves/Ceruledge - Flame Charge.png","images/Battle_Items/X Attack.png","32.9","52.97"
"Ceruledge","images/Pokemon/Ceruledge.png","Psycho Cut/Flame Charge","50.86","4.39","All-Rounder","images/Moves/Ceruledge - Psycho Cut.png","images/Moves/Ceruledge - Flame Charge.png","images/Battle_Items/Eject Button.png","28.02","51.39"
"Ceruledge","images/Pokemon/Ceruledge.png","Psycho Cut/Flame Charge","50.86","4.39","All-Rounder","images/Moves/Ceruledge - Psycho Cut.png","images/Moves/Ceruledge - Flame Charge.png","images/Battle_Items/X Speed.png","16.41","47.18"
"Ceruledge","images/Pokemon/Ceruledge.png","Psycho Cut/Phantom Force","49.58","3.88","All-Rounder","images/Moves/Ceruledge - Psycho Cut.png","images/Moves/Ceruledge - Phantom Force.png","images/Battle_Items/Eject Button.png","40.48","49.72"
"Ceruledge","images/Pokemon/Ceruledge.png","Psycho Cut/Phantom Force","49.58","3.88","All-Rounder","images/Moves/Ceruledge - Psycho Cut.png","images/Moves/Ceruledge - Phantom Force.png","images/Battle_Items/X Attack.png","31.76","51.1"
"Ceruledge","images/Pokemon/Ceruledge.png","Psycho Cut/Phantom Force","49.58","3.88","All-Rounder","images/Moves/Ceruledge - Psycho Cut.png","images/Moves/Ceruledge - Phantom Force.png","images/Battle_Items/Full Heal.png","11.22","51.35"
