Name,Pokemon,Move Set,Win Rate,Pick Rate,Role,Move 1,Move 2,Battle Item,Pick Rate,Win Rate
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Dazzling Gleam/Blizzard,43.55,0.31,Attacker,images/Moves/Alolan Ninetales - Dazzling Gleam.png,images/Moves/Alolan Ninetales - Blizzard.png,Potion,18.75,41.67
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Avalanche/Blizzard,47.78,9.54,Attacker,images/Moves/Alolan Ninetales - Avalanche.png,images/Moves/Alolan Ninetales - Blizzard.png,Eject Button,63.66,49.32
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Avalanche/Blizzard,47.78,9.54,Attacker,images/Moves/Alolan Ninetales - Avalanche.png,images/Moves/Alolan Ninetales - Blizzard.png,X Speed,22.53,45.82
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Avalanche/Blizzard,47.78,9.54,Attacker,images/Moves/Alolan Ninetales - Avalanche.png,images/Moves/Alolan Ninetales - Blizzard.png,Potion,7.94,44.6
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Dazzling Gleam/Aurora Veil,50.12,1.29,Attacker,images/Moves/Alolan Ninetales - Dazzling Gleam.png,images/Moves/Alolan Ninetales - Aurora Veil.png,Eject Button,55.83,47.48
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Dazzling Gleam/Aurora Veil,50.12,1.29,Attacker,images/Moves/Alolan Ninetales - Dazzling Gleam.png,images/Moves/Alolan Ninetales - Aurora Veil.png,X Attack,22.68,51.83
Alolan Ninetales,images/Pokemon/Alolan Ninetales.png,Dazzling Gleam/Aurora Veil,50.12,1.29,Attacker,images/Moves/Alolan Ninetales - Dazzling Gleam.png,images/Moves/Alolan Ninetales - Aurora Veil.png,X Speed,11.34,53.25
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Stored Power/Psychic,53.72,37.08,Attacker,images/Moves/Alolan Raichu - Stored Power.png,images/Moves/Alolan Raichu - Psychic.png,Eject Button,47.08,54.85
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Stored Power/Psychic,53.72,37.08,Attacker,images/Moves/Alolan Raichu - Stored Power.png,images/Moves/Alolan Raichu - Psychic.png,X Speed,24.22,50.76
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Stored Power/Psychic,53.72,37.08,Attacker,images/Moves/Alolan Raichu - Stored Power.png,images/Moves/Alolan Raichu - Psychic.png,X Attack,21.83,55.35
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Stored Power/Thunderbolt,51.05,17.57,Attacker,images/Moves/Alolan Raichu - Stored Power.png,images/Moves/Alolan Raichu - Thunderbolt.png,Eject Button,43.36,52.52
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Stored Power/Thunderbolt,51.05,17.57,Attacker,images/Moves/Alolan Raichu - Stored Power.png,images/Moves/Alolan Raichu - Thunderbolt.png,X Attack,26.14,51.23
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Stored Power/Thunderbolt,51.05,17.57,Attacker,images/Moves/Alolan Raichu - Stored Power.png,images/Moves/Alolan Raichu - Thunderbolt.png,X Speed,22.51,48.75
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Electro Ball/Thunderbolt,52.79,4.27,Attacker,images/Moves/Alolan Raichu - Electro Ball.png,images/Moves/Alolan Raichu - Thunderbolt.png,Eject Button,60.11,54.44
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Electro Ball/Thunderbolt,52.79,4.27,Attacker,images/Moves/Alolan Raichu - Electro Ball.png,images/Moves/Alolan Raichu - Thunderbolt.png,X Speed,24.55,51.88
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Electro Ball/Thunderbolt,52.79,4.27,Attacker,images/Moves/Alolan Raichu - Electro Ball.png,images/Moves/Alolan Raichu - Thunderbolt.png,X Attack,8.51,51.4
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Electro Ball/Psychic,49.34,1.44,Attacker,images/Moves/Alolan Raichu - Electro Ball.png,images/Moves/Alolan Raichu - Psychic.png,Eject Button,47.44,51.05
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Electro Ball/Psychic,49.34,1.44,Attacker,images/Moves/Alolan Raichu - Electro Ball.png,images/Moves/Alolan Raichu - Psychic.png,X Speed,27.93,48.82
Alolan Raichu,images/Pokemon/Alolan Raichu.png,Electro Ball/Psychic,49.34,1.44,Attacker,images/Moves/Alolan Raichu - Electro Ball.png,images/Moves/Alolan Raichu - Psychic.png,X Attack,11.16,51.85
Armarouge,images/Pokemon/Armarouge.png,Armor Cannon/Flame Charge,49.35,0.05,Attacker,images/Moves/Armarouge - Armor Cannon.png,images/Moves/Armarouge - Flame Charge.png,Eject Button,40.26,45.16
Armarouge,images/Pokemon/Armarouge.png,Armor Cannon/Flame Charge,49.35,0.05,Attacker,images/Moves/Armarouge - Armor Cannon.png,images/Moves/Armarouge - Flame Charge.png,X Speed,33.77,57.69
Armarouge,images/Pokemon/Armarouge.png,Armor Cannon/Flame Charge,49.35,0.05,Attacker,images/Moves/Armarouge - Armor Cannon.png,images/Moves/Armarouge - Flame Charge.png,Full Heal,9.09,57.14
Armarouge,images/Pokemon/Armarouge.png,Armor Cannon/Psyshock,51.62,0.68,Attacker,images/Moves/Armarouge - Armor Cannon.png,images/Moves/Armarouge - Psyshock.png,Eject Button,50.83,52.06
Armarouge,images/Pokemon/Armarouge.png,Armor Cannon/Psyshock,51.62,0.68,Attacker,images/Moves/Armarouge - Armor Cannon.png,images/Moves/Armarouge - Psyshock.png,X Speed,37.03,54.25
Armarouge,images/Pokemon/Armarouge.png,Armor Cannon/Psyshock,51.62,0.68,Attacker,images/Moves/Armarouge - Armor Cannon.png,images/Moves/Armarouge - Psyshock.png,Potion,5.59,31.25
Armarouge,images/Pokemon/Armarouge.png,Fire Spin/Psyshock,51.48,2.97,Attacker,images/Moves/Armarouge - Fire Spin.png,images/Moves/Armarouge - Psyshock.png,X Speed,42.06,49.57
Armarouge,images/Pokemon/Armarouge.png,Fire Spin/Psyshock,51.48,2.97,Attacker,images/Moves/Armarouge - Fire Spin.png,images/Moves/Armarouge - Psyshock.png,Potion,21.95,51.6
Armarouge,images/Pokemon/Armarouge.png,Fire Spin/Psyshock,51.48,2.97,Attacker,images/Moves/Armarouge - Fire Spin.png,images/Moves/Armarouge - Psyshock.png,Eject Button,16.03,52.13
Armarouge,images/Pokemon/Armarouge.png,Fire Spin/Flame Charge,49.0,0.77,Attacker,images/Moves/Armarouge - Fire Spin.png,images/Moves/Armarouge - Flame Charge.png,X Speed,43.97,52.02
Armarouge,images/Pokemon/Armarouge.png,Fire Spin/Flame Charge,49.0,0.77,Attacker,images/Moves/Armarouge - Fire Spin.png,images/Moves/Armarouge - Flame Charge.png,Potion,20.56,48.87
Armarouge,images/Pokemon/Armarouge.png,Fire Spin/Flame Charge,49.0,0.77,Attacker,images/Moves/Armarouge - Fire Spin.png,images/Moves/Armarouge - Flame Charge.png,Eject Button,18.78,45.27
Azumarill,images/Pokemon/Azumarill.png,Play Rough/Whirlpool,48.28,4.33,All-Rounder,images/Moves/Azumarill - Play Rough.png,images/Moves/Azumarill - Whirlpool.png,X Speed,50.41,48.48
Azumarill,images/Pokemon/Azumarill.png,Play Rough/Whirlpool,48.28,4.33,All-Rounder,images/Moves/Azumarill - Play Rough.png,images/Moves/Azumarill - Whirlpool.png,X Attack,19.69,51.12
Azumarill,images/Pokemon/Azumarill.png,Play Rough/Whirlpool,48.28,4.33,All-Rounder,images/Moves/Azumarill - Play Rough.png,images/Moves/Azumarill - Whirlpool.png,Potion,14.51,45.54
Azumarill,images/Pokemon/Azumarill.png,Water Pulse/Aqua Tail,49.83,2.44,All-Rounder,images/Moves/Azumarill - Water Pulse.png,images/Moves/Azumarill - Aqua Tail.png,X Speed,75.12,51.35
Azumarill,images/Pokemon/Azumarill.png,Water Pulse/Aqua Tail,49.83,2.44,All-Rounder,images/Moves/Azumarill - Water Pulse.png,images/Moves/Azumarill - Aqua Tail.png,Eject Button,6.52,43.82
Azumarill,images/Pokemon/Azumarill.png,Water Pulse/Aqua Tail,49.83,2.44,All-Rounder,images/Moves/Azumarill - Water Pulse.png,images/Moves/Azumarill - Aqua Tail.png,Full Heal,6.15,53.97
Azumarill,images/Pokemon/Azumarill.png,Water Pulse/Whirlpool,49.38,0.29,All-Rounder,images/Moves/Azumarill - Water Pulse.png,images/Moves/Azumarill - Whirlpool.png,X Speed,41.67,44.0
Azumarill,images/Pokemon/Azumarill.png,Water Pulse/Whirlpool,49.38,0.29,All-Rounder,images/Moves/Azumarill - Water Pulse.png,images/Moves/Azumarill - Whirlpool.png,X Attack,33.75,54.94
Azumarill,images/Pokemon/Azumarill.png,Water Pulse/Whirlpool,49.38,0.29,All-Rounder,images/Moves/Azumarill - Water Pulse.png,images/Moves/Azumarill - Whirlpool.png,Potion,14.79,52.11
Azumarill,images/Pokemon/Azumarill.png,Play Rough/Aqua Tail,40.05,0.24,All-Rounder,images/Moves/Azumarill - Play Rough.png,images/Moves/Azumarill - Aqua Tail.png,X Speed,48.01,44.04
Azumarill,images/Pokemon/Azumarill.png,Play Rough/Aqua Tail,40.05,0.24,All-Rounder,images/Moves/Azumarill - Play Rough.png,images/Moves/Azumarill - Aqua Tail.png,Potion,17.66,39.44
Azumarill,images/Pokemon/Azumarill.png,Play Rough/Aqua Tail,40.05,0.24,All-Rounder,images/Moves/Azumarill - Play Rough.png,images/Moves/Azumarill - Aqua Tail.png,X Attack,14.18,38.6
Blastoise,images/Pokemon/Blastoise.png,Hydro Pump/Surf,48.51,12.98,Defender,images/Moves/Blastoise - Hydro Pump.png,images/Moves/Blastoise - Surf.png,Eject Button,68.73,49.45
Blastoise,images/Pokemon/Blastoise.png,Hydro Pump/Surf,48.51,12.98,Defender,images/Moves/Blastoise - Hydro Pump.png,images/Moves/Blastoise - Surf.png,Potion,15.68,46.57
Blastoise,images/Pokemon/Blastoise.png,Hydro Pump/Surf,48.51,12.98,Defender,images/Moves/Blastoise - Hydro Pump.png,images/Moves/Blastoise - Surf.png,X Speed,13.08,45.89
Blastoise,images/Pokemon/Blastoise.png,Water Spout/Rapid Spin,49.21,0.83,Defender,images/Moves/Blastoise - Water Spout.png,images/Moves/Blastoise - Rapid Spin.png,Eject Button,63.29,49.54
Blastoise,images/Pokemon/Blastoise.png,Water Spout/Rapid Spin,49.21,0.83,Defender,images/Moves/Blastoise - Water Spout.png,images/Moves/Blastoise - Rapid Spin.png,X Speed,16.55,48.03
Blastoise,images/Pokemon/Blastoise.png,Water Spout/Rapid Spin,49.21,0.83,Defender,images/Moves/Blastoise - Water Spout.png,images/Moves/Blastoise - Rapid Spin.png,Potion,15.68,47.0
Blastoise,images/Pokemon/Blastoise.png,Hydro Pump/Rapid Spin,50.59,0.4,Defender,images/Moves/Blastoise - Hydro Pump.png,images/Moves/Blastoise - Rapid Spin.png,Eject Button,64.75,55.13
Blastoise,images/Pokemon/Blastoise.png,Hydro Pump/Rapid Spin,50.59,0.4,Defender,images/Moves/Blastoise - Hydro Pump.png,images/Moves/Blastoise - Rapid Spin.png,X Speed,17.99,44.26
Blastoise,images/Pokemon/Blastoise.png,Hydro Pump/Rapid Spin,50.59,0.4,Defender,images/Moves/Blastoise - Hydro Pump.png,images/Moves/Blastoise - Rapid Spin.png,Potion,12.83,42.53
Blaziken,images/Pokemon/Blaziken.png,All,49.94,6.68,All-Rounder,"['images/Moves/Blaziken - Overheat.png', 'images/Moves/Blaziken - Fire Punch.png']","['images/Moves/Blaziken - Blaze Kick.png', 'images/Moves/Blaziken - Focus Blast.png']",Eject Button,92.38,50.11
Blaziken,images/Pokemon/Blaziken.png,All,49.94,6.68,All-Rounder,"['images/Moves/Blaziken - Overheat.png', 'images/Moves/Blaziken - Fire Punch.png']","['images/Moves/Blaziken - Blaze Kick.png', 'images/Moves/Blaziken - Focus Blast.png']",Potion,2.56,48.84
Blaziken,images/Pokemon/Blaziken.png,All,49.94,6.68,All-Rounder,"['images/Moves/Blaziken - Overheat.png', 'images/Moves/Blaziken - Fire Punch.png']","['images/Moves/Blaziken - Blaze Kick.png', 'images/Moves/Blaziken - Focus Blast.png']",X Speed,1.76,45.54
Blissey,images/Pokemon/Blissey.png,Helping Hand/Safeguard,53.6,22.73,Supporter,images/Moves/Blissey - Helping Hand.png,images/Moves/Blissey - Safeguard.png,X Speed,77.6,54.15
Blissey,images/Pokemon/Blissey.png,Helping Hand/Safeguard,53.6,22.73,Supporter,images/Moves/Blissey - Helping Hand.png,images/Moves/Blissey - Safeguard.png,Potion,12.32,52.16
Blissey,images/Pokemon/Blissey.png,Helping Hand/Safeguard,53.6,22.73,Supporter,images/Moves/Blissey - Helping Hand.png,images/Moves/Blissey - Safeguard.png,Eject Button,5.22,52.66
Blissey,images/Pokemon/Blissey.png,Egg Bomb/Soft-Boiled,49.46,10.19,Supporter,images/Moves/Blissey - Egg Bomb.png,images/Moves/Blissey - Soft-Boiled.png,X Speed,85.73,50.01
Blissey,images/Pokemon/Blissey.png,Egg Bomb/Soft-Boiled,49.46,10.19,Supporter,images/Moves/Blissey - Egg Bomb.png,images/Moves/Blissey - Soft-Boiled.png,Eject Button,5.82,45.57
Blissey,images/Pokemon/Blissey.png,Egg Bomb/Soft-Boiled,49.46,10.19,Supporter,images/Moves/Blissey - Egg Bomb.png,images/Moves/Blissey - Soft-Boiled.png,Potion,5.7,46.71
Blissey,images/Pokemon/Blissey.png,Helping Hand/Soft-Boiled,42.68,0.43,Supporter,images/Moves/Blissey - Helping Hand.png,images/Moves/Blissey - Soft-Boiled.png,X Speed,71.82,42.31
Blissey,images/Pokemon/Blissey.png,Helping Hand/Soft-Boiled,42.68,0.43,Supporter,images/Moves/Blissey - Helping Hand.png,images/Moves/Blissey - Soft-Boiled.png,Potion,10.77,39.74
Blissey,images/Pokemon/Blissey.png,Helping Hand/Soft-Boiled,42.68,0.43,Supporter,images/Moves/Blissey - Helping Hand.png,images/Moves/Blissey - Soft-Boiled.png,Slow Smoke,7.87,49.12
Blissey,images/Pokemon/Blissey.png,Egg Bomb/Safeguard,47.77,0.39,Supporter,images/Moves/Blissey - Egg Bomb.png,images/Moves/Blissey - Safeguard.png,X Speed,68.57,48.99
Blissey,images/Pokemon/Blissey.png,Egg Bomb/Safeguard,47.77,0.39,Supporter,images/Moves/Blissey - Egg Bomb.png,images/Moves/Blissey - Safeguard.png,Potion,15.41,51.0
Blissey,images/Pokemon/Blissey.png,Egg Bomb/Safeguard,47.77,0.39,Supporter,images/Moves/Blissey - Egg Bomb.png,images/Moves/Blissey - Safeguard.png,Eject Button,7.4,43.75
Buzzwole,images/Pokemon/Buzzwole.png,Lunge/Superpower,51.22,0.73,All-Rounder,images/Moves/Buzzwole - Lunge.png,images/Moves/Buzzwole - Superpower.png,Eject Button,65.5,51.31
Buzzwole,images/Pokemon/Buzzwole.png,Lunge/Superpower,51.22,0.73,All-Rounder,images/Moves/Buzzwole - Lunge.png,images/Moves/Buzzwole - Superpower.png,X Speed,16.88,53.62
Buzzwole,images/Pokemon/Buzzwole.png,Lunge/Superpower,51.22,0.73,All-Rounder,images/Moves/Buzzwole - Lunge.png,images/Moves/Buzzwole - Superpower.png,Full Heal,7.18,55.68
Buzzwole,images/Pokemon/Buzzwole.png,Lunge/Leech Life,51.25,8.09,All-Rounder,images/Moves/Buzzwole - Lunge.png,images/Moves/Buzzwole - Leech Life.png,Eject Button,67.22,51.63
Buzzwole,images/Pokemon/Buzzwole.png,Lunge/Leech Life,51.25,8.09,All-Rounder,images/Moves/Buzzwole - Lunge.png,images/Moves/Buzzwole - Leech Life.png,X Speed,17.88,50.64
Buzzwole,images/Pokemon/Buzzwole.png,Lunge/Leech Life,51.25,8.09,All-Rounder,images/Moves/Buzzwole - Lunge.png,images/Moves/Buzzwole - Leech Life.png,Full Heal,6.48,52.22
Buzzwole,images/Pokemon/Buzzwole.png,Smack Down/Leech Life,49.3,18.7,All-Rounder,images/Moves/Buzzwole - Smack Down.png,images/Moves/Buzzwole - Leech Life.png,Eject Button,73.77,50.53
Buzzwole,images/Pokemon/Buzzwole.png,Smack Down/Leech Life,49.3,18.7,All-Rounder,images/Moves/Buzzwole - Smack Down.png,images/Moves/Buzzwole - Leech Life.png,X Speed,15.36,45.99
Buzzwole,images/Pokemon/Buzzwole.png,Smack Down/Leech Life,49.3,18.7,All-Rounder,images/Moves/Buzzwole - Smack Down.png,images/Moves/Buzzwole - Leech Life.png,Full Heal,4.36,47.0
Buzzwole,images/Pokemon/Buzzwole.png,Smack Down/Superpower,49.07,8.7,All-Rounder,images/Moves/Buzzwole - Smack Down.png,images/Moves/Buzzwole - Superpower.png,Eject Button,81.92,50.09
Buzzwole,images/Pokemon/Buzzwole.png,Smack Down/Superpower,49.07,8.7,All-Rounder,images/Moves/Buzzwole - Smack Down.png,images/Moves/Buzzwole - Superpower.png,X Speed,10.32,45.41
Buzzwole,images/Pokemon/Buzzwole.png,Smack Down/Superpower,49.07,8.7,All-Rounder,images/Moves/Buzzwole - Smack Down.png,images/Moves/Buzzwole - Superpower.png,Full Heal,3.71,42.7
Ceruledge,images/Pokemon/Ceruledge.png,Psycho Cut/Flame Charge,50.3,3.77,All-Rounder,images/Moves/Ceruledge - Psycho Cut.png,images/Moves/Ceruledge - Flame Charge.png,X Attack,30.22,53.5
Ceruledge,images/Pokemon/Ceruledge.png,Psycho Cut/Flame Charge,50.3,3.77,All-Rounder,images/Moves/Ceruledge - Psycho Cut.png,images/Moves/Ceruledge - Flame Charge.png,Eject Button,29.99,50.71
Ceruledge,images/Pokemon/Ceruledge.png,Psycho Cut/Flame Charge,50.3,3.77,All-Rounder,images/Moves/Ceruledge - Psycho Cut.png,images/Moves/Ceruledge - Flame Charge.png,X Speed,16.44,46.25
Ceruledge,images/Pokemon/Ceruledge.png,Psycho Cut/Phantom Force,49.16,3.42,All-Rounder,images/Moves/Ceruledge - Psycho Cut.png,images/Moves/Ceruledge - Phantom Force.png,Eject Button,41.58,49.35
Ceruledge,images/Pokemon/Ceruledge.png,Psycho Cut/Phantom Force,49.16,3.42,All-Rounder,images/Moves/Ceruledge - Psycho Cut.png,images/Moves/Ceruledge - Phantom Force.png,X Attack,31.51,51.46
Ceruledge,images/Pokemon/Ceruledge.png,Psycho Cut/Phantom Force,49.16,3.42,All-Rounder,images/Moves/Ceruledge - Psycho Cut.png,images/Moves/Ceruledge - Phantom Force.png,Full Heal,11.1,50.71
Ceruledge,images/Pokemon/Ceruledge.png,Bitter Blade/Phantom Force,48.24,1.41,All-Rounder,images/Moves/Ceruledge - Bitter Blade.png,images/Moves/Ceruledge - Phantom Force.png,Eject Button,59.43,50.21
Ceruledge,images/Pokemon/Ceruledge.png,Bitter Blade/Phantom Force,48.24,1.41,All-Rounder,images/Moves/Ceruledge - Bitter Blade.png,images/Moves/Ceruledge - Phantom Force.png,X Attack,16.79,47.22
Ceruledge,images/Pokemon/Ceruledge.png,Bitter Blade/Phantom Force,48.24,1.41,All-Rounder,images/Moves/Ceruledge - Bitter Blade.png,images/Moves/Ceruledge - Phantom Force.png,X Speed,8.39,42.42
Ceruledge,images/Pokemon/Ceruledge.png,Bitter Blade/Flame Charge,43.85,0.15,All-Rounder,images/Moves/Ceruledge - Bitter Blade.png,images/Moves/Ceruledge - Flame Charge.png,Eject Button,34.84,42.35
Ceruledge,images/Pokemon/Ceruledge.png,Bitter Blade/Flame Charge,43.85,0.15,All-Rounder,images/Moves/Ceruledge - Bitter Blade.png,images/Moves/Ceruledge - Flame Charge.png,X Speed,22.13,33.33
Ceruledge,images/Pokemon/Ceruledge.png,Bitter Blade/Flame Charge,43.85,0.15,All-Rounder,images/Moves/Ceruledge - Bitter Blade.png,images/Moves/Ceruledge - Flame Charge.png,X Attack,18.85,50.0
Chandelure,images/Pokemon/Chandelure.png,Flamethrower/Imprison,51.31,1.0,Attacker,images/Moves/Chandelure - Flamethrower.png,images/Moves/Chandelure - Imprison.png,Eject Button,76.96,52.82
Chandelure,images/Pokemon/Chandelure.png,Flamethrower/Imprison,51.31,1.0,Attacker,images/Moves/Chandelure - Flamethrower.png,images/Moves/Chandelure - Imprison.png,X Speed,19.23,47.06
Chandelure,images/Pokemon/Chandelure.png,Flamethrower/Imprison,51.31,1.0,Attacker,images/Moves/Chandelure - Flamethrower.png,images/Moves/Chandelure - Imprison.png,X Attack,1.13,47.37
Chandelure,images/Pokemon/Chandelure.png,Overheat/Imprison,47.65,0.96,Attacker,images/Moves/Chandelure - Overheat.png,images/Moves/Chandelure - Imprison.png,Eject Button,74.04,47.53
Chandelure,images/Pokemon/Chandelure.png,Overheat/Imprison,47.65,0.96,Attacker,images/Moves/Chandelure - Overheat.png,images/Moves/Chandelure - Imprison.png,X Speed,21.62,48.14
Chandelure,images/Pokemon/Chandelure.png,Overheat/Imprison,47.65,0.96,Attacker,images/Moves/Chandelure - Overheat.png,images/Moves/Chandelure - Imprison.png,Potion,1.18,63.16
Chandelure,images/Pokemon/Chandelure.png,Flamethrower/Poltergeist,48.2,0.88,Attacker,images/Moves/Chandelure - Flamethrower.png,images/Moves/Chandelure - Poltergeist.png,Eject Button,63.83,49.52
Chandelure,images/Pokemon/Chandelure.png,Flamethrower/Poltergeist,48.2,0.88,Attacker,images/Moves/Chandelure - Flamethrower.png,images/Moves/Chandelure - Poltergeist.png,X Speed,29.3,45.71
